standard,year,topic2,topic3,company_name,company_isin,req_type,comp_name,exists,value,material
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of part-time employees by head count,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"any contextual information necessary to understand how the data regarding work-related injuries (GRI 403.9) have been compiled, such as any standards, methodologies, and assumptions used.",False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"rate of employees that returned to work in the reporting period after parental leave ended, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of new employee hires during the reporting period by region,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of people in its workforce who are covered by the undertaking's health and safety management system based on legal requirements and/or recognised standards or guidelines,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,a description of the assumptions used to compile the non-employee data,False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,"percentage of employees that participated in regular performance and career development reviews, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,how a 'significant location of operation' is defined for 405-2 (related to ratio of basic salary and remuneration),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employees in the prior period by full time equivalents (FTE),False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"rate of employees that returned to work in the reporting period after parental leave ended that were still employed 12 months after their return to work, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"externally certified percentage of own workforce covered by a health and safety management system based on legal requirements, recognised standards or guidelines",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of new employee hires during the reporting period by gender,True,male: 4204; female: 2983,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"total number of employees entitled to parental leave, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of part-time employees, breakdown by region by head count (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"number of fatalities as a result of work-related ill health, where applicable broken down between employees and non-employees in the undertaking's own workforce",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of employees per level (such as: senior, middle management) and by age group (<30 years old; 30-50 years old; > 50 years old)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,disclosure whether the employee numbers are reported: at the end of the reporting period; as an average across the reporting period; or using another methodology,True,12/31/2023,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of new employee hires during the reporting period by age group,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of temporary employees, breakdown by region by head count (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employees who left the undertaking during the reporting period,False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,total number of employees that took parental leave,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of temporary employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of permanent employees by headcount,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employee breakdown by countries in which the undertaking has 50 or more employees representing at least 10% of its total number of employees in headcount (Country A; Country B; Country C; Country D),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employee turnover during the reporting period by gender,False,,True
gri_v2,2023,own workforce metrics,collective bargaining and social dialogue,SAP,DE0007164600,mandatory,"if the organization has a collective bargaining agreement, a report whether the notice period and provisions for consultation and negotiation are specified in collective agreements",False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"total number of employees that took parental leave, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,description of the type of work the non-employees perform,True,"This external workforce is deployed to act as a replacement employee for a limited period of time, provide a specialist skill on a short-term basis, or cover temporary peaks in work.",True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"total number of employees that returned to work in the reporting period after parental leave ended, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,total number of employees that returned to work after parental leave ended that were still employed 12 months after their return to work,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of temporary employees by FTE,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,rate of high-consequence work-related injuries (excl. fatalities) for employees (with calculation basis 200.000/1.000.000),False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,management of career endings resulting from retirement or termination of employment (such as pre-retirement planning for intended retirees; severance pay; assistance on transitioning to a non-working life),True,Restructuring expenses primarily include employee-related benefits such as severance payments.,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employee turnover during the reporting period by region,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of employee turnover during the reporting period by region,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of full-time employees by head count,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of full-time employees, breakdown by region by head count (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of non-guaranteed hours employees by head count,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of full-time employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of part-time employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,rate of recordable work-related accidents (injuries) (per 1.000.000 working hours),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of employees per level (such as: senior, middle management) and by gender",True,data_too_long_to_display,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of employees per function (such as technical, administrative, production) and by age group (<30 years old; 30-50 years old; > 50 years old)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of employees per function (such as technical, administrative, production) and by other indicators of diversity (such as minority or vulnerable group)",False,,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,"ratio of the basic salary of women to men for each function (such as technical, administrative, production) , by significant locations of operation",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of non-guaranteed hours employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"any contextual information necessary to understand how the data regarding work-related ill-health (GRI 403.10) have been compiled, such as any standards, methodologies, and assumptions used.",True,"Internally, we track and monitor an SAP illness rate (in %) which is defined as the total number of days absent (including absences shorter than 3 days) / scheduled workdays per year (250 days) x 100.",True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,"average number of training hours per employee breakdown by level (such as senior management, middle management)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of employee turnover in the prior period,True,9.00,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of new employee hires during the reporting period by region,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,main types of work-related injury for employees,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of non-guaranteed hours employees, breakdown by region by head count (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of part-time employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of full-time employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employee breakdown by region by headcount,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of recordable work-related accidents breakdown between employees and non-employees in the undertaking's own workforce,False,,True
gri_v2,2023,own workforce metrics,human rights,SAP,DE0007164600,mandatory,status of incidents and/or complaints and actions taken with reference to incidents reviewed by the undertaking,False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,how a 'significant location of operation' is defined for 401-2a,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of work-related injuries)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,a description of the assumptions used to compile the employee data,True,"At SAP, we have a multitude of non-headcount-relevant employee categories defined. None of these categories match the GRI definition of “non-guaranteed hours employees.”",True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,disclosure whether the non-employee numbers are reported at the end of the reporting period; as an average across the reporting period; or using another methodology,True,on average,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"benefits which are standard for full-time employees of the organization but are not provided to temporary or part-time employees, by significant locations of operation (as a minimum: life insurance, health care, disability and invalidity coverage, parental leave, retirement provision, stock ownership, others)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of temporary employees by head count,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of employees per level (such as: senior, middle management) and by other indicators of diversity (such as minority or vulnerable group)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"If applicable, a provision of contextual information necessary to understand the employee data (e.g. to understand fluctuations in number of employees during the reporting period)",True,Thereof acquisitions: 558,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,type and scope of programs implemented and assistance provided to upgrade employee skills,True,"Continuous learning, upskilling, and engagement",True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,rate of recordable work-related accidents (injurys) (per 200.000 working hours),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of permanent employees by FTE,True,107602,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"rate of recordable work-related accidents (injuries), where applicable broken down between employees and non-employees in the undertaking's own workforce (per 1.000.000 working hours)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"the total number of temporary employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of permanent employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of high-consequence work-related injuries (excl. fatalities) for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of people in its workforce who are covered by a health and safety management system which is based on legal requirements and/or recognised standards or guidelines and which has been internally audited,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"if any workers have been excluded from the disclosure (of a health and safety management system), the types of workers excluded",True,Temporary staff,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of employees, broken down by gender (male, female, other, not reported) in head count",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of new employee hires during the reporting period by age group,False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,"percentage of employees that participated in regular performance and career development reviews, broken down by level (such as senior management, middle management)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of employees per function (such as technical, administrative, production) and by gender",False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,percentage of employees that participated in regular performance and career development reviews,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of non-guaranteed hours employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of fatalities as a result of work-related ill health,False,,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,"ratio of the remuneration of women to men for each level (such as: senior, middle management), by significant locations of operation",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of non-guaranteed hours employees by FTE,False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,rate of employees that returned to work in the reporting period after parental leave ended,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"internally audited percentage of own workforce covered by a health and safety management system based on legal requirements, recognised standards or guidelines",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of employee turnover during the reporting period by age group,False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,"percentage of employees that participated in regular performance and career development reviews, broken down by function (such as technical, administrative, production)",False,,True
gri_v2,2023,own workforce metrics,collective bargaining and social dialogue,SAP,DE0007164600,mandatory,description of whether the undertaking determines the working conditions and terms of employment of employees not covered by collective bargaining agreements based on collective bargaining agreements that cover its other employees or based on collective bargaining agreements from other undertakings,True,The working conditions and terms of employment of the remaining employees are not influenced or determined based on other collective bargaining agreements.,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,ratio of the percentage increase in annual total compensation for the organization’s highest-paid individual to the median percentage increase in annual total compensation for all employees (excluding the highest-paid individual),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of new employee hires during the reporting period by gender,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"externally audited percentage of own workforce covered by a health and safety management system based on legal requirements, recognised standards or guidelines",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employee turnover during the reporting period by age group,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"any contextual information necessary to understand how the data regarding the health and safety management system (GRI 403.8) have been compiled, such as any standards, methodologies, and assumptions used.",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"if any workers have been excluded from the disclosure (of work-related ill-health), the types of workers excluded",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"where applicable the percentage of own workforce who are covered by the undertaking's health and safety management based on legal requirements and/or recognised standards or guidelines (in headcount), broken down between employees and non-employees in the undertaking's own workforce",False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,average number of training hours per employee by gender,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of hours worked for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of employee turnover during the reporting period by gender,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,a description of the methodologies used to compile the employee data,True,"We define headcount in FTE as the number of people on permanent employment contracts, taking into account their staffing percentage",True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of permanent employees, breakdown by region by FTE (Region A; Region B)",True,EMEA 49191; Americas 28515; APJ 29897,True
gri_v2,2023,own workforce metrics,human rights,SAP,DE0007164600,mandatory,"status of incidents and/or complaints and actions taken with reference to remediation plans that have been implemented, with results reviewed through routine internal management review processes",False,,True
gri_v2,2023,own workforce metrics,collective bargaining and social dialogue,SAP,DE0007164600,mandatory,minimum number of weeks' notice typically provided to employees and their representatives prior to the implementation of significant operational changes that could substantially affect them,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"if any workers have been excluded from the disclosure (of work-related injuries), the types of workers excluded",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of full-time employees by full time equivalents (FTE),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,a description of the methodologies used to compile the non-employee data,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of individuals within the organization's governance bodies (committee or board responsible for the strategic guidance of the organization, the effective monitoring of management, and the accountability of management to the broader organization and its stakeholders such as board of directors, management committee or similar body for a non-corporate organization) by gender",False,,True
gri_v2,2023,own workforce metrics,human rights,SAP,DE0007164600,mandatory,status of incidents and/or complaints and actions taken with reference to remediation plans being implemented,False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,total number of employees that returned to work in the reporting period after parental leave ended,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employees in the reporting period by head count,False,,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,"any contextual information necessary to understand the ""renumeration"" data and how it has been compiled (methodology)",True,employee compensation is also equivalent to granted and due compensation within the meaning of section 162 of the AktG and thus in line with Executive Board and Supervisory Board compensation,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employees in the reporting period by full time equivalents (FTE),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of employees, broken down by gender (male, female, other, not reported) in full time equivalents (FTE)",False,,True
gri_v2,2023,own workforce metrics,human rights,SAP,DE0007164600,mandatory,status of incidents and/or complaints and actions taken with reference to incidents no longer subject to action,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,disclosure whether the non-employee numbers are reported in head count or full-time equivalent (FTE) (including an explanation of how FTE is defined),True,Number represents the average headcount over the year 2023,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,"ratio of the basic salary of women to men for each level (such as: senior, middle management) , by significant locations of operation",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,main types of ill-health for employees,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of non-employees in the undertakings's own workforce, i.e. either people with contracts with the undertaking to supply labour (“self-employed people”) or people provided by undertakings primarily engaged in “employment activities” (NACE Code N78)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of individuals within the organization's governance bodies (committee or board responsible for the strategic guidance of the organization, the effective monitoring of management, and the accountability of management to the broader organization and its stakeholders such as board of directors, management committee or similar body for a non-corporate organization) by age group (<30, 30-50, >50)",False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,average number of training hours per employee,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of people in its workforce who are covered by a health and safety management system which is based on legal requirements and/or recognised standards or guidelines and which has been audited or certified by an external party,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of part-time employees by FTE,False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,transition assistance programs provided to facilitate continued employability (such as retraining for those intending to continue working; job placement services),True,Programs for upgrading employee skills and transition assistance programs,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"number of fatalities as a result of work-related injuries, where applicable broken down between employees and non-employees in the undertaking's own workforce",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"the total number of temporary employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of new employee hires during the reporting period,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of non-guaranteed hours employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,collective bargaining and social dialogue,SAP,DE0007164600,mandatory,percentage of total employees covered by collective bargaining agreements ((number of employees covered by collective bargaining agreements)/(number of employees)*100),True,52.00,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employee breakdown by region by FTE,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of a health and safety management system)",True,"we do not include temporary staff into our Health, Safety & Well-Being-related KPIs due to data collection boundaries",True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of full-time employees, breakdown by gender by FTE (male; female; other; not reported)",False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,total number of employees entitled to parental leave,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,rate of fatalities as a result of work-related injuries for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of new employee hires during the reporting period,True,7187,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,rate of high-consequence work-related injuries (excl. fatalities) for non-employee workers (with calculation basis 200.000/1.000.000),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"percentage of individuals within the organization's governance bodies (committee or board responsible for the strategic guidance of the organization, the effective monitoring of management, and the accountability of management to the broader organization and its stakeholders such as board of directors, management committee or similar body for a non-corporate organization) by other indicators of diversity (such as minority or vulnerable group)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,describe significant fluctuations in the number of employees during the reporting period and between reporting periods,True,"Our overall headcount increased by 1,291 full-time equivalents, or FTEs (732 thereof organically), primarily in the functional areas Research and Development and Cloud.",True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of hours worked for employees,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,main types of work-related injury for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of high-consequence work-related injuries (excl. fatalities) for employees,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,total number of employees in the prior period by head count,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of fatalities as a result of work-related injuries,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,rate of employee turnover in the reporting period,True,6.00,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,main types of ill-health for non-employee workers,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,rate of fatalities as a result of work-related injuries for employees (with calculation basis 200.000/1.000.000),False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,number of recordable work-related accidents,False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"number of cases of recordable work-related ill health, subject to legal restrictions on the collection of data with regard to the undertaking's non-employees",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"number of cases of recordable work-related ill health, subject to legal restrictions on the collection of data with regard to the undertaking's employees",False,,True
gri_v2,2023,own workforce metrics,compensation,SAP,DE0007164600,mandatory,annual total remuneration ratio of the highest paid individual to the median annual total remuneration for all employees (excluding the highest paid individual),False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,desciption of the relationship with the undertaking of non-employees,True,"Temporary staff are all contracted through a recruitment agency, with a contract in line with country specific legislation",True
gri_v2,2023,own workforce metrics,human rights,SAP,DE0007164600,mandatory,total number of incidents of discrimination (including harassment) reported in the reporting period,False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of part-time employees, breakdown by region by FTE (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,describe significant fluctuations in the number of workers who are not employees during the reporting period and between reporting periods,False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,"total number of employees that returned to work after parental leave ended that were still employed 12 months after their return to work, broken down by gender",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,"total number of permanent employees, breakdown by region by head count (Region A; Region B)",False,,True
gri_v2,2023,own workforce metrics,work-life balance,SAP,DE0007164600,mandatory,rate of employees that returned to work in the reporting period after parental leave ended that were still employed 12 months after their return to work,False,,True
gri_v2,2023,own workforce metrics,training,SAP,DE0007164600,mandatory,"average number of training hours per employee breakdown by function (such as technical, administrative, production)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"whether and, if so, why any workers have been excluded from this disclosure (of work-related ill-health)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"percentage of own workforce covered by the health and safety management of the company based on legal requirements, recognised standards or guidelines (in headcount)",False,,True
gri_v2,2023,own workforce metrics,health and safety,SAP,DE0007164600,mandatory,"rate of recordable work-related accidents (injurys), where applicable broken down between employees and non-employees in the undertaking's own workforce (per 200.000 working hours)",False,,True
gri_v2,2023,own workforce metrics,characteristics,SAP,DE0007164600,mandatory,description of the most common types of non-employees,True,"In 2023, we had on average 999 workers who were not employees and whose work was controlled by SAP. GRI’s definition matches SAP’s external workforce category “temporary staff.”",True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"gender pay gap by function (such as technical, administrative, production)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,voluntary,total number of part-time employees by FTE,False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,a description of the assumptions used to compile the employee data,True,"Due to different calculation methods, the employee figures for 2023 are not fully comparable with the figures in the Annual Report 2023.",True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,mandatory,"if not all employees are covered by social protection, disclosure of concerned countries with the respective types of employees that do not have social protection regarding to one or more types of life events (sickness, unemployment starting from when the own worker is working for the company, employment injury and acquired disability, parental leave, retirement) ",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,mandatory,disclosure whether all its employees are covered by social protection against loss of income due to retirement through public or private programs,False,,True
esrs_v2,2023,own workforce metrics,work-life balance,Nemetschek,DE0006452907,mandatory,"whether all of the undertaking’s employees are entitled to family-related leave (maternity, paternity, parental or career’s leave) through social policy and/or collective bargaining agreements",False,,True
esrs_v2,2023,own workforce metrics,compensation,Nemetschek,DE0006452907,voluntary,"gender pay gap by level (such as senior management, middle management)",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,disclosure whether the employee numbers are reported: at the end of the reporting period; as an average across the reporting period; or using another methodology,True,"As of December 31, 2023",True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,"where data concerning non-employees is not available, the basis of preparation of the estimation",False,,True
esrs_v2,2023,own workforce metrics,characteristics,Nemetschek,DE0006452907,mandatory,"total number of permanent employees, breakdown by gender by head count (male; female; other; not reported)",False,,True
esrs_v2,2023,own workforce metrics,human rights,Nemetschek,DE0006452907,voluntary,status of incidents and/or complaints and actions taken with reference to incidents no longer subject to action,False,,True
esrs_v2,2023,own workforce metrics,human rights,Nemetschek,DE0006452907,voluntary,number of severe human rights incidents where the undertaking played a role securing remedy for those affected during the reporting period,False,,True
esrs_v2,2023,own workforce metrics,health and safety,Nemetschek,DE0006452907,voluntary,"number of fatalities as a result of work-related injuries with regard to others workers working on the undertaking's sites, such as value chain workers if they are working on the undertaking's sites",False,,True
